L-wrist,R-wrist,L-elbow,R-elbow,L-shoulder,R-shoulder,L-knee,R-knee,L-ankle,R-ankle,L-hip,R-hip,Pose_Label
152.6682252,146.227181,116.0437319,90.48962001,53.13029898,68.03889736,48.26025097,43.71865832,186.1850964,175.0714818,114.9927877,61.19583028,setu bandha sarvangasana
160.3457727,195.3974515,168.9431267,162.9110463,296.0232068,302.6785779,77.9654379,83.01414323,179.6661731,171.717965,106.8827875,290.4055761,setu bandha sarvangasana
149.741461,166.3678151,155.1199113,152.4681176,280.1484855,277.9779154,77.06067269,75.88884946,212.6245342,211.9180033,96.32236841,272.4658785,setu bandha sarvangasana
165.0430526,152.7251214,186.2981337,193.3274856,295.7103263,291.6217312,73.26712968,78.08130112,194.427844,176.3820155,141.7819908,323.1001734,setu bandha sarvangasana
143.8417123,179.1632601,161.7749292,153.3514607,291.1981455,291.8654163,77.35478202,84.32309452,202.1862895,198.9641888,82.94773375,267.8652732,setu bandha sarvangasana
194.0184677,144.2446544,195.6810287,177.455461,33.34942108,50.65448155,50.33796651,45.63249199,188.3693099,174.3594008,109.5188886,66.08088588,setu bandha sarvangasana
152.3922942,170.71132,151.1634973,199.3919129,293.7252609,291.9798959,61.29752194,69.23191507,189.9463232,185.3910295,80.61223629,266.7280514,setu bandha sarvangasana
186.0839912,191.8675868,167.8602505,167.642592,47.40619267,49.28961578,60.49806229,54.35349129,191.9344334,173.4342744,112.1451787,64.33313384,setu bandha sarvangasana
193.9357638,190.2168356,189.1339128,175.0420939,32.18485312,33.01319943,71.40790876,72.95327232,172.3137151,172.5404567,99.5857124,80.4333621,setu bandha sarvangasana
163.9596792,167.6729924,145.9061369,175.9421458,266.5912365,258.967789,182.1666417,177.9493971,149.8376758,120.5564566,176.7425709,89.52510286,utthita trikonasana
162.0693368,193.3815081,153.0772247,151.6186417,269.9682353,267.4962335,159.7294365,170.5043762,154.0305296,145.5745573,213.7987361,100.0813758,utthita trikonasana
190.0487711,195.3866765,190.2293061,195.9157759,69.89211789,80.17796402,182.7610189,166.9056214,195.6521874,212.4143029,63.0243001,186.6159446,utthita trikonasana
171.9949882,176.585215,183.7454379,170.6656265,241.8818269,71.5712943,164.5116097,183.6629865,96.37372161,142.4103696,106.7325654,182.1091988,utthita trikonasana
181.8271159,224.5886092,189.5493062,151.9270089,236.7010896,61.78498292,187.0428202,194.9563352,71.50474061,141.7436401,58.48461069,159.9452781,utthita trikonasana
99.4829685,166.5923379,129.8559475,160.6796584,43.24490266,261.3952861,188.9803893,189.9546174,151.081268,147.9422038,13.71211911,142.7460221,utthita trikonasana
160.156203,180.2468236,158.614595,173.5051255,50.9948364,274.7069783,180.373928,169.4784769,147.2555433,106.2238533,205.6194962,113.5025722,utthita trikonasana
156.7076646,179.6541971,164.6205053,162.3141174,266.6943897,237.4498643,178.6307353,177.0887059,158.3885601,144.7260112,197.8907178,103.7389696,utthita trikonasana
156.7083215,175.2736088,163.7243043,174.5837575,257.6980368,268.2720264,177.8264975,166.6942273,136.5000148,147.4236792,190.4308651,83.68080726,utthita trikonasana
199.7632326,184.0760374,192.738996,204.0292625,99.24272712,100.4727589,186.9021924,143.8266198,226.9477048,201.8272209,109.5661425,183.8230276,utthita trikonasana
141.3026435,180.1472568,153.3497893,162.6388167,69.80451722,260.6564665,162.9912101,182.3663588,148.5262093,167.9833162,207.3194097,100.9534337,utthita trikonasana
167.4757521,181.2980579,138.3818176,166.4257511,280.0611812,262.3243223,184.6831531,180.0548599,134.6664033,155.9198838,176.4303,84.89283691,utthita trikonasana
163.0906917,165.73132,148.4793995,183.7270799,268.7868008,243.5161755,189.5438081,177.8076995,123.2087797,170.3665874,179.9206652,61.48892563,utthita trikonasana
161.699224,195.098863,164.6565376,162.2329152,82.8869915,254.8787336,170.9299523,185.7858678,152.3896957,170.8216399,194.5424734,84.04112902,utthita trikonasana
149.4673188,181.9081618,174.0668703,169.167667,260.59451,270.5109007,197.5455809,171.8031156,156.4203867,99.95999985,182.049601,104.5862576,utthita trikonasana
146.621061,180.5213424,156.5901512,184.8271677,272.3854061,245.2032078,178.3438398,171.5527037,151.0227158,156.2559383,184.436263,91.49232024,utthita trikonasana
192.1514187,230.5743349,189.2527273,194.9313267,102.2135743,95.81065986,188.6945939,165.4325475,196.3191851,212.0289116,106.5100724,176.7643526,utthita trikonasana
156.2493989,184.9429116,164.970481,161.3903146,269.9924495,259.716894,181.426335,164.8974438,147.9811127,140.4800324,181.0908452,89.18582669,utthita trikonasana
203.9782612,163.6693791,194.3955773,201.4788032,115.8666651,62.76831309,185.1719479,186.618745,262.9138473,208.1476246,100.4170923,176.5700678,utthita trikonasana
197.7804498,228.8035151,184.5040607,182.87352,103.8337348,101.3588366,185.2995715,186.1447667,239.543205,213.2373492,86.79734625,179.6824327,utthita trikonasana
156.3340448,194.1307736,167.3369708,162.642837,84.74549509,252.841668,173.2116239,176.706999,151.281817,120.2354105,196.7771163,95.06864285,utthita trikonasana
199.7386736,174.2234783,189.0998739,198.0363693,127.2685051,88.14097896,108.1166813,184.2034789,115.3443488,195.9742428,3.144545986,184.1551409,utthita trikonasana
187.2311347,192.3166758,189.9167575,198.6762645,112.8669048,84.93128317,187.1311689,166.6977641,187.8095135,212.7123629,99.81219623,175.3111538,utthita trikonasana
243.9138013,167.0501814,184.6276107,183.6295834,101.8548723,97.85926367,190.8471319,187.7863056,203.6735561,218.7211622,224.5496462,117.2725657,utthita trikonasana
191.6252871,232.7772503,185.9293616,175.2457974,86.39201853,102.2584873,177.302346,183.0390719,212.985537,200.9082123,99.24280944,193.8395866,utthita trikonasana
187.1316882,202.6909632,186.8672917,196.196765,109.2518833,96.80870644,188.7698267,186.6097633,250.1084909,204.4161191,89.59834899,172.3456444,utthita trikonasana
192.6151234,194.2439774,185.1932251,179.4392008,121.1817216,85.85442988,181.8877693,180.2959142,217.0909169,200.8411361,86.33399101,166.0927186,utthita trikonasana
187.2713147,193.4802443,187.1639822,186.4898717,121.7823173,72.53945199,186.3398964,116.9155187,238.0664988,193.6434949,140.3613351,184.0055241,utthita trikonasana
191.4414442,214.5717576,191.1548935,181.8914907,105.5981665,68.62080392,185.100065,183.5734744,264.4095712,210.4742881,106.5855898,155.8913107,utthita trikonasana
195.9943282,186.949029,190.2710134,176.4899523,107.533289,84.96213645,13.95027442,182.7304423,125.7051537,222.004082,66.16937731,169.4680641,utthita trikonasana
191.1827318,176.7540332,162.8453163,177.7369742,78.42665589,232.4628367,183.7330624,180.6540967,149.9692545,150.2267564,186.2783687,96.83629454,utthita trikonasana
179.2205296,186.9499199,179.916915,189.524317,173.6749325,110.1185546,179.0154244,181.8959254,200.0686729,226.982422,53.39042451,164.2091814,utthita trikonasana
194.2524366,194.5195851,188.0360973,193.6392893,109.6536929,85.46853597,177.7644514,175.5338751,204.1773045,209.8588605,104.4267838,165.9159318,utthita trikonasana
195.5835774,164.9191539,180.1720148,189.8565235,84.57005483,116.0799754,196.207124,193.2940151,257.3020083,217.5004481,94.07177033,163.8951154,utthita trikonasana
164.7663605,170.8240091,174.5831919,180.3204163,57.82865007,263.5433708,168.0664447,172.6322591,145.2908488,167.7632078,204.8781163,100.8213406,utthita trikonasana
196.7501844,156.9967081,186.4326688,191.5483792,89.7017782,105.1481517,178.1440956,194.2724204,234.7899711,231.1927129,163.3593596,2.021452787,utthita trikonasana
202.3361647,182.7287685,200.9637817,195.6900487,83.36564732,116.2833618,108.7383631,173.7016428,196.3759229,197.670181,175.3310139,130.249178,utthita trikonasana
207.3403159,195.1496668,188.3427103,193.5289203,107.9299279,88.03233328,181.2878309,179.1111399,227.5317712,214.6320748,96.59460959,168.9605311,utthita trikonasana
197.8027284,210.3194321,185.5656643,166.6025523,104.36513,90.5620388,188.7004053,189.6649948,242.188548,205.7578059,96.11266079,165.8568335,utthita trikonasana
158.9724174,167.6150545,152.5857313,175.7820286,261.3098415,258.6994135,182.4761074,177.2448514,148.2876936,124.5478502,178.0469383,87.64337109,utthita trikonasana
172.4587083,193.9083021,171.3199013,164.7335699,242.1947239,245.1798542,186.1871279,164.9434894,114.0590709,232.459828,60.94631532,166.2923675,utthita trikonasana
201.3216831,209.8408571,180.0356907,178.9422012,109.224669,104.8419033,185.1558449,186.5055219,242.5868504,201.7581827,85.12089363,181.2623434,utthita trikonasana
187.2631981,183.6909111,186.4481529,193.6243952,124.5608579,78.07487663,181.8248139,184.1689492,191.8803385,203.1615488,113.7744625,166.6749344,utthita trikonasana
163.6367005,209.6796016,194.8887118,178.4401095,111.4508836,97.21284512,180.9078879,187.9557182,223.1804767,197.3792617,99.72244488,165.4301385,utthita trikonasana
184.3598256,180.5413442,188.4589156,197.407944,116.0331143,81.48246531,185.6978116,172.0872059,218.4178153,205.9744406,95.81766691,184.4758205,utthita trikonasana
154.5748657,187.6805286,175.7558051,172.2719277,85.43894686,244.2969449,177.9904603,180.1907594,158.4763594,126.0926125,195.441477,90.06542891,utthita trikonasana
184.5457043,212.9363651,189.3341473,188.3324839,119.5041698,73.78464456,189.04751,186.9336558,241.9427978,208.906779,117.664895,159.868773,utthita trikonasana
207.9204146,193.7042111,186.5857624,202.0784728,85.30197949,50.89010477,191.1005802,183.2178593,254.0078646,214.4247783,112.8565307,153.9965883,utthita trikonasana
161.3335712,191.625865,181.9322388,164.7970802,240.3178949,252.3124592,185.105342,184.3364818,152.1403274,154.0777808,197.1029552,98.67572424,utthita trikonasana
169.735659,191.8642613,177.7659483,167.3904793,90.92445695,244.8567813,181.3202947,177.0451341,142.3444447,150.7999225,198.1212231,107.8821161,utthita trikonasana
186.390907,191.5151734,183.3267383,193.1933503,114.8770843,97.73893767,187.9701692,194.6575035,272.9989468,213.369527,84.01516123,168.4644591,utthita trikonasana
186.7051044,192.7598652,194.2124838,202.4596523,112.7814793,62.82180859,185.3306555,187.0926542,260.2273682,150.5744461,106.3743657,176.5057474,utthita trikonasana
186.9463883,205.6753921,188.6706818,182.749735,100.1729833,98.85993331,177.5644377,184.2833972,198.739394,212.9807369,76.52866223,169.2467744,utthita trikonasana
158.9291567,181.7171671,154.67112,164.3745761,84.22901153,268.5798785,184.804659,177.5490268,149.299937,127.9046957,186.6110436,101.3349332,utthita trikonasana
189.690463,197.744313,184.2648755,193.2154699,111.4263894,91.65263507,185.4093647,179.5050613,196.6259408,205.9897538,100.7758476,176.4183335,utthita trikonasana
197.388133,196.9629301,189.1699029,179.3350359,108.3459927,92.33670019,185.8273162,171.4823785,222.5040094,215.7291278,102.0110785,156.28011,utthita trikonasana
196.1987806,198.1676498,186.8429463,176.030438,114.6924435,95.97713177,190.8581023,191.0503511,211.8161865,209.6338377,99.52928562,175.5032696,utthita trikonasana
200.806528,203.8710356,197.1043033,197.3848782,110.7137986,86.46944822,184.7892085,169.1622139,247.7460935,204.9243652,91.90774662,164.3480131,utthita trikonasana
182.4296524,172.1519616,111.6476153,171.1287383,260.5241053,240.5200702,299.5450052,275.9316366,146.1150136,132.3337205,188.9671104,15.22106127,utthita trikonasana
178.7881775,203.3168421,177.2376052,181.6546312,108.1638937,89.43492423,184.3403353,187.3555293,257.1167257,210.9656159,90.83918938,170.6936248,utthita trikonasana
174.3732655,181.9677971,163.7387013,165.4338184,81.22148454,240.2939088,242.0934094,182.5754062,148.9898132,154.371019,167.7476266,121.3242873,utthita trikonasana
181.6863024,225.2238414,188.9770317,187.8117287,95.8125814,111.4158282,181.0027699,175.8258153,175.6126795,213.3902248,88.8191873,174.4558517,utthita trikonasana
147.9349093,144.4906254,150.285423,177.3272436,69.08811341,245.3864345,181.1892725,170.257079,151.7282616,117.9806404,176.5894579,103.0882115,utthita trikonasana
209.7057975,174.1255332,208.6808076,200.2925995,74.77480642,117.3493725,178.1386613,186.3996392,202.6761413,227.7384466,192.1961036,97.42363479,utthita trikonasana
197.1447308,187.4257154,206.0117635,201.0326378,105.1743361,81.53616012,185.0473623,176.2673053,227.4502686,193.8723205,108.0012309,161.4228164,utthita trikonasana
152.1243744,189.5993096,167.5403848,166.5375324,90.61007234,184.7413575,180.8535675,174.2520472,137.9025868,157.8431478,181.8693074,68.98404741,utthita trikonasana
10.61696366,203.3066824,186.1393813,192.583359,106.5548346,92.96219649,184.4385325,190.2768942,241.8187626,216.1577144,85.88946383,162.1884886,utthita trikonasana
188.8871303,192.4945209,180.4343324,197.9950147,107.1369609,95.08518446,180.1459518,177.9980637,235.6504531,208.1736723,92.96745882,174.8714182,utthita trikonasana
146.6928442,197.2480805,168.8516139,161.4240992,77.88295168,253.7033928,176.7622237,175.8716241,148.1233668,132.1806508,204.069814,103.2171015,utthita trikonasana
184.0663864,172.9987111,175.0808575,182.10316,108.950852,260.459922,256.8253719,183.4187323,160.6443994,164.9475837,163.9773562,136.146423,virabhadrasana ii
183.9502644,182.5377884,191.9838808,169.4522182,102.1027145,91.35057827,246.1408196,183.2778843,145.9995878,129.6976317,200.4743127,130.8620615,virabhadrasana ii
166.6765778,165.4745367,184.5105513,167.9754992,86.04120351,96.57247513,182.6599447,261.4825092,203.8282084,144.7200565,133.146939,178.5771273,virabhadrasana ii
185.8386614,177.9267382,193.2836375,178.3199875,100.7188109,90.15807764,243.5029815,185.933501,168.3591067,123.4898932,164.197346,133.9739546,virabhadrasana ii
182.4591447,171.5902849,178.2982867,177.0027721,86.25526912,259.4623211,180.512586,92.45458735,185.148544,210.5737258,213.5916903,172.2437313,virabhadrasana ii
185.8909991,164.5272221,178.4314245,175.0120408,93.3108394,92.44645065,248.5879221,189.0064243,151.4806895,153.6314249,157.6072524,137.8614795,virabhadrasana ii
171.7425648,171.0606267,176.5793604,176.3770629,92.83026876,257.0795384,180.9785164,116.5557798,215.57148,214.3276032,230.3696165,151.2514772,virabhadrasana ii
199.4547085,183.6518272,178.4999332,179.6669688,100.7005392,257.3296836,181.9911779,96.84528924,239.3480818,210.3974211,211.1978586,170.1215202,virabhadrasana ii
190.0260142,163.9013624,178.7932915,183.5215564,103.3050813,82.68354841,261.3433095,179.7159788,153.3864587,151.2815103,189.5532712,133.995698,virabhadrasana ii
182.3775902,183.9162452,178.3392985,174.2821252,80.37858427,252.5226428,180.2368259,108.2801871,200.8771878,214.253085,228.8641085,164.0689839,virabhadrasana ii
174.8497114,183.2512077,170.5033357,185.8611431,105.3270814,255.7930954,171.2521935,109.0865473,170.8290913,214.2476618,216.2265621,160.2236128,virabhadrasana ii
195.4080177,165.2696301,183.2431351,170.9246022,100.2971072,258.3987912,182.1221205,98.51623033,169.6636934,208.7644796,215.3275262,165.8355357,virabhadrasana ii
171.046773,172.1278911,175.5057606,182.9461862,107.725485,92.08895748,257.4524048,192.5498529,158.9268993,166.9699546,169.2071464,133.8250288,virabhadrasana ii
193.0815631,174.9797044,175.4816951,182.7213553,105.7321187,265.1142691,238.6842636,182.0188121,148.7143832,176.5391514,200.4855572,128.4149577,virabhadrasana ii
160.6047436,160.9406818,180.1898487,179.8341439,109.206186,251.6723699,250.2005537,182.8496147,141.4232673,159.2560654,146.5493479,132.7688728,virabhadrasana ii
177.7150705,179.9822733,181.7849186,176.0274902,100.7037199,93.57986183,247.9778936,185.7758866,153.9852245,155.5189876,195.2981298,132.5082457,virabhadrasana ii
184.1094234,188.935828,184.0112755,172.5480393,94.60693059,257.8998381,177.5178318,97.65639507,199.1075022,215.969931,221.7255038,166.8206897,virabhadrasana ii
183.5168267,166.9827496,176.0022136,183.2485435,73.01820488,245.4308382,173.960137,110.6026952,153.7516354,239.4120599,120.2114847,135.4761794,virabhadrasana ii
177.7088436,174.0015323,179.3141441,182.2498815,76.71087455,92.00299194,168.9858373,114.7138172,182.8038478,211.4168313,228.988055,153.0791127,virabhadrasana ii
186.8293858,183.4592091,175.9523796,175.8857722,92.59107751,87.85443843,95.70451197,180.4094693,159.5391038,162.484317,187.2542948,144.6832625,virabhadrasana ii
182.371232,176.880805,175.4131424,172.7709674,89.83689431,95.46916614,170.4969717,101.9838089,203.3505803,211.5404811,219.8508496,163.1696559,virabhadrasana ii
190.1709588,186.9679977,163.1721885,171.2631958,91.18441963,93.43015477,178.9163423,138.0096294,209.686431,170.5389317,239.0369033,141.8575945,virabhadrasana ii
179.5076846,182.3583721,178.4743215,177.8461979,94.70945571,262.4134782,260.2803046,187.8872705,148.5508439,148.8279569,165.4929949,141.3168159,virabhadrasana ii
164.9993007,186.3124854,185.1564817,179.9113011,113.3059963,257.7624515,172.847222,103.8876338,214.2456022,203.5160924,217.477211,154.3310779,virabhadrasana ii
190.2975015,166.7133887,178.2786208,184.0417827,102.1411174,85.52904221,85.20857127,194.736144,156.3247896,115.1138037,182.8219134,147.5979986,virabhadrasana ii
174.3247243,166.5633801,175.3582106,177.1733399,98.51245322,261.6372851,182.8524315,103.2182515,232.6004932,210.1507543,219.0893104,161.2220685,virabhadrasana ii
163.1570959,179.2145207,185.6837946,181.168532,255.2674748,103.8993615,172.1092965,260.0890623,168.2870217,154.4234458,136.7961934,185.8344613,virabhadrasana ii
191.6091806,184.3110598,175.1515796,180.4496993,102.0384554,258.7389066,177.6083548,108.8026922,225.5701539,217.0509022,217.6592254,160.641262,virabhadrasana ii
169.1915127,183.6593801,171.0309689,172.7195825,38.72293334,99.74185862,98.90468718,174.1555262,200.1709946,109.7987627,175.8860878,212.3870667,virabhadrasana ii
162.0092245,179.2772783,177.5861363,167.4033673,89.63813932,260.1574768,189.2793922,109.4107203,201.7290087,204.2769576,139.8339698,181.0117418,virabhadrasana ii
171.1763399,177.1986258,188.9544104,188.6860046,108.4668818,261.3290324,244.6132472,184.0508295,155.2224941,155.91512,192.6546081,129.4685724,virabhadrasana ii
172.6650521,171.0731929,176.2310444,178.7770719,97.72035002,260.4654341,179.1392293,99.62593019,234.2246198,213.047188,215.8536323,167.0685581,virabhadrasana ii
169.8955156,186.0590185,186.032702,171.3784542,92.70111008,96.27043245,184.1553359,99.75140144,207.4153452,209.6617057,213.7815321,163.4420662,virabhadrasana ii
166.5060383,182.7260804,168.6638223,169.7772272,79.65284398,95.18163372,176.558321,101.1538053,216.8131248,208.2353527,214.5119601,160.2635442,virabhadrasana ii
173.7198927,181.3736676,176.061521,176.0818679,99.37966175,251.9784246,232.8568009,186.9234177,152.8893348,194.0460362,144.7980361,133.8899436,virabhadrasana ii
186.1490652,192.4369193,183.3071469,176.2565894,107.4498332,253.1786753,168.8396246,102.4527246,214.3948043,214.2665353,220.0276701,159.8329182,virabhadrasana ii
182.0415326,183.59613,179.0117122,177.5988087,97.66764253,259.6894541,177.0876347,110.273894,202.9509878,210.9275787,219.7718606,155.2306502,virabhadrasana ii
181.3544015,155.9028772,183.121523,170.5551485,260.4083163,135.9286004,174.2975037,258.1307941,164.2637863,148.5288504,138.0232053,182.305169,virabhadrasana ii
168.3346089,180.4014563,188.494818,177.8108556,92.74487867,92.853616,164.5443518,123.4291371,235.3802421,212.5336777,227.2296401,145.6322081,virabhadrasana ii
180.9724595,182.3417038,178.7549521,176.3244812,99.73873089,264.6741093,179.5157208,112.7139595,200.1402645,203.6120616,217.6505488,157.6766948,virabhadrasana ii
178.9507604,171.261375,179.5176556,175.5887856,101.5691837,267.8717328,233.3720884,180.6355065,153.6494868,134.7340576,156.2046122,138.2752375,virabhadrasana ii
185.073476,176.1894121,180.3147534,177.9021747,100.8763191,92.97579249,256.348071,179.2984331,151.909391,140.345085,163.4865539,143.3445527,virabhadrasana ii
169.9444821,166.044204,174.5998892,187.8895133,107.1368768,241.9983169,214.5137202,186.436311,148.1193077,217.7132889,227.2898765,118.7321261,virabhadrasana ii
194.4888371,180.095326,185.6082993,181.3229384,98.01732921,264.2511794,175.1804537,116.0423453,210.0325789,205.9747116,217.1660282,157.5977225,virabhadrasana ii
191.3767866,185.3513797,176.2510519,177.5715652,88.12886449,253.1580339,173.9330295,100.2657397,192.8704351,205.5414508,224.8102016,173.6420954,virabhadrasana ii
165.7196563,176.6541072,192.3364136,184.3688818,104.9929008,262.2542131,263.227058,180.4028094,165.3275155,167.6653665,191.2263334,137.5410365,virabhadrasana ii
173.7030273,184.1159768,185.4816399,168.1104183,103.0060124,261.3990546,255.3917039,190.3181023,154.4751857,164.6426602,166.7794216,140.8864113,virabhadrasana ii
189.8624985,167.9330229,169.1870604,178.5881322,93.09392019,93.38886354,180.7776555,111.3623087,213.6233175,214.2092587,219.6578904,160.0260979,virabhadrasana ii
203.5316847,163.7033307,175.1161084,173.9143782,95.02039283,262.0229056,233.8079302,179.9478854,147.4754676,161.6370466,157.3744989,138.4183823,virabhadrasana ii
178.6771789,173.8755103,180.2653667,170.8134358,94.11704779,245.0236141,31.1160167,171.9296628,157.3525106,181.049059,251.4504996,19.58530513,virabhadrasana ii
176.7103956,170.30188,181.8104506,165.5854858,101.0152734,84.6030849,256.1412951,185.3353127,159.4698213,169.5632941,163.6962284,139.8682004,virabhadrasana ii
180.83459,172.0415574,169.7131168,185.4102978,94.32408009,83.30910043,263.1357626,184.3864561,154.3964189,141.4461029,171.4576041,140.5415003,virabhadrasana ii
179.0421618,180.0770723,179.7183274,173.3509482,95.84731731,259.6466412,182.5914369,113.8652779,252.7180992,218.6438605,224.3377725,158.3667433,virabhadrasana ii
189.1777208,178.8588909,181.3030988,178.7229111,102.7130647,258.7158608,168.2277564,91.5466515,201.024588,203.9514246,215.4347816,167.54308,virabhadrasana ii
169.8779564,178.2853934,172.1518795,168.6037673,86.08247352,92.15267226,187.7595811,108.8734587,182.6717873,203.0729709,215.3352921,163.1763923,virabhadrasana ii
